epoch,train_loss,lr
83,0.31254839695285813,0.0004166156266419488
84,0.30864408919474356,0.0004063093427071377
85,0.31774414915395605,0.0003960441545911203
86,0.30211754563902177,0.0003858245649446722
87,0.30808196930458026,0.0003756550564175727
88,0.31648889351874804,0.0003655400896923673
89,0.31220593527466756,0.0003554841015277641
90,0.27974966191502554,0.00034549150281252633
91,0.2961279451395608,0.00033556667663070836
92,0.2970820609205903,0.0003257139763390925
93,0.29266777629922747,0.00031593772365766116
94,0.30483776088853937,0.0003062422067739485
95,0.2851909934727551,0.00029663167846209987
96,0.3029974509267812,0.00028711035421746366
97,0.27401539415399506,0.00027768241040753637
98,0.27042124355868397,0.00026835198244006924
99,0.27856680158798547,0.0002591231629491423
100,0.26875418087590136,0.0002499999999999999
101,0.26150687236302184,0.00024098649531343496
102,0.2736802295058058,0.00023208660251050178
103,0.2564333419530009,0.000223304225378328
104,0.24490221262542441,0.0002146432161577842
105,0.2690130826363456,0.00020610737385376348
106,0.2434779679003042,0.00019770044256881258
107,0.2453251311497296,0.00018942610986084484
108,0.24459092478126168,0.00018128800512565513
109,0.23507763455304595,0.00017328969800494743
110,0.2371200794773555,0.0001654346968205709
111,0.22710338147509426,0.00015772644703565563
112,0.22848523825987546,0.00015016832974331724
113,0.23130775607985524,0.00014276366018359842
114,0.2356243357233589,0.00013551568628929433
115,0.2212484144476646,0.00012842758726130281
116,0.22527398334880097,0.00012150247217412185
117,0.23827777885415777,0.00011474337861210544
118,0.22634099876192482,0.00010815327133708014
119,0.23911824053424632,0.00010173504098790193
120,0.23383031739142646,9.549150281252633e-05
121,0.22027375805574492,8.942539543314798e-05
122,0.2124797148625557,8.353937964495028e-05
123,0.21876197664288624,7.783603724899247e-05
124,0.19897152066134935,7.23178699197467e-05
125,0.21977323348294334,6.698729810778076e-05
126,0.2267823002055315,6.184665997806821e-05
127,0.22564278156505835,5.6898210384392636e-05
128,0.20999786263123407,5.214411988029366e-05
129,0.2107838357579698,4.758647376699032e-05
130,0.20787457714109864,4.3227271178699624e-05
131,0.20217813178198651,3.906842420574969e-05
132,0.20586405458376306,3.5111757055874326e-05
133,0.2106950032216456,3.1359005254054274e-05
134,0.2099768484484763,2.78118148812595e-05
135,0.21382242081257874,2.4471741852423235e-05
136,0.20939108034855455,2.134025123396638e-05
137,0.19457287775654852,1.841871660117095e-05
138,0.20803973488740163,1.5708419435684463e-05
139,0.1868688882276525,1.3210548563419855e-05
140,0.20089758345785594,1.0926199633097212e-05
141,0.20466412445577137,8.856374635655695e-06
142,0.20523698292540066,7.001981464747509e-06
143,0.20909072619115987,5.363833518505834e-06
144,0.20450331791086687,3.942649342761117e-06
145,0.20562837532933106,2.739052315863355e-06
146,0.20168018351797456,1.753570375247815e-06
147,0.20441415025891638,9.866357858642206e-07
148,0.20600248729406773,4.3858495057080837e-07
149,0.1891075212648641,1.096582625772502e-07
